STN---,WBAN,YEARMODA,TEMP,,DEWP,,SLP,,STP,,VISIB,,WDSP,,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
744860,94789,20060715,72.2,24,66.2,24,1014.7,24,1013.9,24,9.2,24,6.4,24,9.9,999.9,79,66,0.50G,999.9,10000
744860,94789,20060716,80,24,65.3,24,1013.9,24,1013.1,24,9.3,24,6.6,24,15,21.8,93.9,66.9,0.00G,999.9,0
744860,94789,20060717,84.7,24,66,24,1014.2,24,1013.4,24,10,24,6.3,24,13.8,999.9,93.9,69.1,0.00G,999.9,0
744860,94789,20060718,85.1,24,71,24,1013.6,24,1012.8,24,8.7,24,8.7,24,15,999.9,95,73.9,0.00G,999.9,0
744860,94789,20060719,78.7,24,66.9,24,1018.8,24,1018,24,9.1,24,8.5,24,30.7,38.7,95,73,0.06G,999.9,10010
744860,94789,20060720,75,24,66.6,24,1019.9,24,1019,24,10,24,11.6,24,16.9,20.8,84,70,0.00G,999.9,0
744860,94789,20060721,76.9,24,70.2,24,1013.8,20,1013,24,8.4,24,7.2,24,20.8,26.8,84.9,70,0.00G,999.9,10010
744860,94789,20060722,74.9,24,70.8,24,1009.2,22,1008.3,24,5.1,24,9,24,19.8,23.7,84.9,71.1,1.04G,999.9,10010
744860,94789,20060723,73.5,24,66,24,1009.3,24,1008.5,24,8.7,24,8.2,24,12.8,999.9,79,69.1,0.10G,999.9,10000
744860,94789,20060724,74.2,24,62.2,24,1015.2,24,1014.4,24,10,24,7.2,24,15.9,999.9,82.9,66,0.01G,999.9,0
744860,94789,20060725,74.6,24,66.1,24,1018.3,24,1017.1,24,10,24,10.8,24,17.9,18.8,82.9,69.1,0.00G,999.9,0
744860,94789,20060726,74.8,24,68.8,24,1015.7,21,1015,24,9,24,9.1,24,15,999.9,82.0*,69.8*,0.00G,999.9,0
744860,94789,20060727,76.4,24,70.8,24,1015,23,1014.3,24,8.7,24,11,24,18.8,24.9,82.9,72,0.00G,999.9,0
744860,94789,20060728,77.2,24,71.8,24,1013.7,22,1013.2,24,7.4,24,10.7,24,21.8,28.7,84.9,72,0.17G,999.9,10010
744860,94789,20060729,81.5,24,68.3,24,1012.5,24,1011.7,24,9.8,24,11,24,15.9,999.9,90,73,0.05G,999.9,0
744860,94789,20060730,84.7,24,66.9,24,1009.3,24,1008.5,24,9,24,9.1,24,11.8,999.9,91,73.9,0.00G,999.9,0
744860,94789,20060731,81.8,24,64.8,24,1011.4,24,1010.6,24,10,24,8,24,15.9,999.9,91,73,0.00G,999.9,0
744860,94789,20060801,84.6,24,73.2,24,1012.2,24,1011.4,24,7.5,24,9.6,24,15.9,17.9,97,75.9,0.00G,999.9,0
744860,94789,20060802,89.3,24,74.9,24,1010.9,24,1010.1,24,5.9,24,10.6,24,18.1,999.9,97,75.9,0.00G,999.9,0
744860,94789,20060803,88.8,24,73.1,24,1008.3,24,1007.5,24,6.9,24,11.3,24,19.8,22.7,99,79,0.00G,999.9,0
744860,94789,20060804,84.2,24,68.7,24,1009.2,24,1008.4,24,10,24,9.8,24,19,22.7,99,75.9,0.02G,999.9,0
744860,94789,20060805,82.1,24,57.5,24,1015.8,24,1015,24,10,24,8,24,11.8,999.9,93,69.1,0.00G,999.9,0
744860,94789,20060806,77.7,24,64,24,1021.7,24,1021,24,10,24,9.6,24,15,999.9,91,69.1,0.00G,999.9,0
744860,94789,20060807,78.3,24,69.5,24,1018.9,24,1018.1,24,9.4,24,9.5,24,15.9,22.7,87.1,71.1,0.00G,999.9,10000
744860,94789,20060808,81.3,24,63.5,24,1014.8,24,1013.9,24,8.8,24,9.5,24,13,18.8,89.1,73.9,0.00G,999.9,0
744860,94789,20060809,74.7,24,54,24,1019.3,24,1018.5,24,10,24,8.6,24,15,999.9,89.1,66.9,0.00G,999.9,0
744860,94789,20060810,75.2,24,63.1,24,1013.9,24,1013.1,24,10,24,11.2,24,20,24.9,84,66.9,0.00G,999.9,10010
744860,94789,20060811,72.2,24,54.2,24,1011.7,24,1010.8,24,9.2,24,10.3,24,13.8,18.8,84,64,0.76G,999.9,10010
744860,94789,20060812,71.2,24,45.1,24,1016.5,24,1015.7,24,10,24,8,24,11.1,15.9,80.1,61,0.00G,999.9,0
744860,94789,20060813,71.7,24,46.3,24,1017.8,24,1017,24,10,24,8.9,24,16.9,18.8,82.9,60.1,0.00G,999.9,0
744860,94789,20060814,73.2,24,59.9,24,1015.6,24,1014.7,24,10,24,10.7,24,21.8,22.7,82.9,60.1,0.00G,999.9,0
744860,94789,20060815,75,24,65.6,24,1011.2,23,1010.3,24,9.2,24,10.6,24,21,24.9,82,64,0.00G,999.9,10000
744860,94789,20060816,74.8,24,60.9,24,1018,24,1017.2,24,9.8,24,6.2,24,12,999.9,82.9,66,0.01G,999.9,0
744860,94789,20060817,74.6,24,61.6,24,1022.6,24,1021.7,24,10,24,6.2,24,11.1,999.9,84.0*,68.0*,0.00G,999.9,0
744860,94789,20060818,73.1,24,63.3,24,1023,24,1022.2,24,9.6,24,4.4,24,9.9,999.9,84,66.9,0.00G,999.9,0
744860,94789,20060819,73,24,65.5,24,1018.3,24,1017.5,24,10,24,7.6,24,15.9,999.9,81,66,0.00G,999.9,0
744860,94789,20060820,79.9,24,68.2,24,1010,22,1009.1,24,9.7,24,13.6,24,18.8,22.7,91,66,0.13G,999.9,10000
744860,94789,20060821,78.4,24,56.5,24,1013.5,24,1012.7,24,9.7,24,12.5,24,23.7,30.7,91,69.1,0.00I,999.9,0
744860,94789,20060822,76.4,24,54,24,1017.6,24,1016.8,24,10,24,7.5,24,11.8,999.9,88,69.1,0.00G,999.9,0
744860,94789,20060823,77.3,24,59.1,24,1015.2,24,1014.4,24,10,24,6.7,24,13,15,89.1,68,0.00G,999.9,0
744860,94789,20060824,74.5,24,55.7,24,1015,24,1014.2,24,10,24,6.3,24,12,999.9,89.1,68,0.00G,999.9,10000
744860,94789,20060825,72.8,24,65.7,24,1015.7,23,1014.9,24,9.5,24,6.7,24,11.8,999.9,80.1,68,0.00G,999.9,10000
744860,94789,20060826,67.8,24,61.7,24,1020.5,14,1019.4,24,8.7,24,9.7,24,15,19.8,71.1*,64.4*,0.55G,999.9,10010
744860,94789,20060827,69,24,59.7,24,1021.8,24,1021.3,24,9.4,24,12,24,15.9,19.8,72,64.9,0.09G,999.9,10000
744860,94789,20060828,73.8,24,69.2,24,1012.7,14,1012.4,24,6.5,24,9.2,24,15.9,19.8,79,66,0.51G,999.9,10000
744860,94789,20060829,69.7,24,64.8,24,1010.4,22,1009.7,24,8.4,24,6.6,24,10.9,999.9,79,64.9,0.06G,999.9,10000
744860,94789,20060830,67,24,61.2,24,1012.9,22,1012.1,24,8.9,24,7.5,24,11.1,999.9,75.9,64,0.52G,999.9,10000
744860,94789,20060831,67.7,24,52.3,24,1019.9,24,1019.1,24,10,24,8.5,24,13.8,999.9,75.9,62.1,0.01G,999.9,0
744860,94789,20060901,65.5,24,52.6,24,1023.9,24,1023.1,24,10,24,10.1,24,19,22.9,73,61,0.00G,999.9,10000
744860,94789,20060902,63,24,57.5,24,1020,19,1018.6,24,7.7,24,21.1,24,31.1,41,70,60.1,0.17G,999.9,10000
744860,94789,20060903,70.5,24,62.4,24,1018.1,22,1016.7,24,7.7,24,11.8,24,29.9,999.9,78.1,60.1,0.28G,999.9,10000
744860,94789,20060904,69.2,24,54.5,24,1018,24,1017.1,24,10,24,10.1,24,17.1,21,79,62.1,0.00G,999.9,0
744860,94789,20060905,67.2,24,56.2,24,1018.4,23,1017.6,24,8.8,24,2.7,24,11.1,999.9,79,62.1,0.00G,999.9,10000
744860,94789,20060906,66.5,24,59.9,24,1014.7,24,1014,24,8.4,24,6.4,24,9.9,999.9,75.9,62.1,0.40G,999.9,10000
744860,94789,20060907,69.9,24,58.6,24,1017.8,24,1017,24,9.8,24,4.4,24,8.9,999.9,80.1,61,0.00G,999.9,0
744860,94789,20060908,70.9,24,60.8,24,1018.5,24,1017.7,24,9,24,6.7,24,15,999.9,80.1,61,0.00G,999.9,0
744860,94789,20060909,71.8,24,63.7,24,1017.2,24,1016.4,24,6.4,24,8.7,24,15,999.9,81,64,0.00G,999.9,0
744860,94789,20060910,69,24,58,24,1020.1,24,1019.3,24,9.1,24,7.9,24,13,999.9,81,63,0.00G,999.9,0
744860,94789,20060911,63.5,24,46.3,24,1026.5,24,1025.7,24,10,24,9.4,24,15.9,21,73.9,55.9,0.00G,999.9,0
744860,94789,20060912,60.1,24,41,24,1025.8,24,1025,24,10,24,6.6,24,11.1,18.1,71.1,51.1,0.00G,999.9,0
744860,94789,20060913,62,24,50,24,1020.1,24,1019.3,24,10,24,6.3,24,14,999.9,71.1,51.1,0.00G,999.9,0
744860,94789,20060914,66.5,24,60.9,24,1016.5,18,1015.7,24,7.7,24,8.2,24,14,999.9,71.1,55.9,0.19G,999.9,10000
744860,94789,20060915,66.5,24,64,24,1015.7,17,1015,24,6.9,24,8.9,24,18.1,999.9,69.1,64.9,0.49G,999.9,10010
744860,94789,20060916,69.5,24,61,24,1018.3,21,1017.5,24,9.7,24,8.5,24,13,17.1,79.0*,64.4*,0.84G,999.9,10010
744860,94789,20060917,70.2,24,60,24,1015.5,24,1014.7,24,10,24,6.1,24,8.9,999.9,81,64,0.00G,999.9,0
744860,94789,20060918,70.1,24,63.3,24,1012.8,24,1012,24,9.5,24,6.5,24,15,999.9,81,63,0.00G,999.9,0
744860,94789,20060919,70.5,24,66.4,24,1008.3,22,1007.4,24,7,24,8.6,24,15.9,999.9,78.1,63,0.00G,999.9,10000
744860,94789,20060920,68,24,52.8,24,1006.2,24,1005.3,24,9.6,24,9.8,24,15.9,21,77,61,0.04G,999.9,0
744860,94789,20060921,61.3,24,41.6,24,1015.3,24,1014.6,24,10,24,11.3,24,17.1,21,72,52,0.00G,999.9,0
744860,94789,20060922,61.5,24,45.6,24,1022.1,24,1021.3,24,10,24,6.6,24,15,999.9,70,50,0.00G,999.9,0
744860,94789,20060923,68.2,24,59.9,24,1015.4,22,1014.5,24,7.5,24,12.1,24,17.1,999.9,75.9,50,0.07G,999.9,10000
744860,94789,20060924,73.2,24,66.4,24,1006.2,23,1005.4,24,6.2,24,9.8,24,21,27,82,64.9,0.15G,999.9,0
744860,94789,20060925,68.6,24,52.5,24,1007.9,24,1007.1,24,10,24,11.4,24,17.1,20,82,63,0.00G,999.9,0
744860,94789,20060926,65.8,24,46.6,24,1013.9,24,1013.1,24,10,24,9.6,24,14,19,73,57.9,0.00G,999.9,0
744860,94789,20060927,63.6,24,51.8,24,1016.6,24,1015.8,24,9.9,24,6.7,24,11.1,999.9,73,55,0.00G,999.9,0
744860,94789,20060928,66.9,24,58.7,24,1012.5,24,1011.8,24,10,24,9.5,24,15,22,73,55,0.00G,999.9,0
744860,94789,20060929,63.8,24,54.1,24,1007.9,21,1006.5,24,9.9,24,12.7,24,17.1,21,73,57.9,0.05G,999.9,10000
744860,94789,20060930,58.4,24,42,24,1019.5,24,1018.7,24,10,24,7.2,24,13,999.9,66.9,48.9,0.00I,999.9,0
744860,94789,20061001,65.3,24,54.6,24,1016.9,24,1016.2,24,9.4,24,10.7,24,15.9,20,69.1,54,0.00G,999.9,10000
744860,94789,20061002,62,24,46.8,24,1019.1,24,1018.4,24,10,24,9,24,15,19,71.1,55,0.25G,999.9,0
744860,94789,20061003,63.7,24,52.8,24,1021.9,24,1021.1,24,10,24,5.9,24,12,999.9,75,52,0.00G,999.9,0
744860,94789,20061004,67.8,24,61,24,1018.7,24,1017.9,24,8.5,24,7.5,24,13,999.9,75,52,0.00G,999.9,0
744860,94789,20061005,63,24,50.2,24,1018.5,22,1017.4,24,9.1,24,11.7,24,20,26,73.9,55.9,0.83G,999.9,10010
744860,94789,20061006,55.8,24,43.2,24,1026.4,24,1025.6,24,10,24,11.2,24,18.1,24.1,66.9,53.1,0.15G,999.9,10000
744860,94789,20061007,56.4,24,44,24,1028.3,24,1027.5,24,10,24,13.8,24,17.1,22.9,64,52,0.02G,999.9,10000
744860,94789,20061008,57.7,24,47.9,24,1027.1,24,1026.3,24,10,24,5.3,24,8.9,999.9,66,50,0.00G,999.9,0
744860,94789,20061009,62.1,24,52.8,24,1021.4,24,1020.6,24,10,24,7.2,24,12,999.9,73.9,50,0.00G,999.9,0
744860,94789,20061010,65.6,24,53.9,24,1016.5,24,1015.7,24,10,24,5,24,9.9,999.9,75.9,53.1,0.00G,999.9,0
744860,94789,20061011,61,24,55.1,24,1014.8,22,1013.7,24,8.7,24,8.9,24,13,19,75.9,57,0.00G,999.9,10000
744860,94789,20061012,63.5,24,56.7,24,1001.9,18,1001.3,24,7,24,8.6,24,15.9,999.9,70,60.1,0.95G,999.9,10000
744860,94789,20061013,51.3,24,26,24,1010.4,20,1009.3,22,10,24,12,24,19,24.1,63.0*,42.1*,0.16G,999.9,0
744860,94789,20061014,52.1,24,30.1,24,1011.2,24,1010.5,24,10,24,12.2,24,20,25.1,60.1,44.1,0.00G,999.9,0
744860,94789,20061015,50.7,24,29.2,24,1016.9,24,1016.2,24,10,24,10.2,24,17.1,22,57.9*,42.1*,0.00G,999.9,0
744860,94789,20061016,50.8,24,34.1,24,1024.6,24,1023.7,23,10,24,4,24,9.9,999.9,60.1,39,0.00G,999.9,0
744860,94789,20061017,56.8,24,45.9,24,1023.5,21,1021.8,23,8.7,24,10.4,24,20,25.1,60.1,55,0.00G,999.9,10000
744860,94789,20061018,65.4,24,59.7,24,1011.1,19,1010.1,24,6,24,11.7,24,22.9,31.1,75,55.9,1.03G,999.9,10000
744860,94789,20061019,63.2,24,54.3,24,1010.6,24,1009.9,24,9.9,24,5.8,24,13,999.9,75,55,0.00G,999.9,0
744860,94789,20061020,62.2,24,58,24,1003.1,16,1000.2,24,4.5,24,10.6,24,28.9,40,66.9,50,0.28G,999.9,10000
744860,94789,20061021,50.9,24,32.5,24,1011.8,24,1011,24,10,24,15.6,24,22.9,33,66,45,0.10G,999.9,0
744860,94789,20061022,52,24,40.2,24,1015.7,24,1014.9,24,9.9,24,7.7,24,18.1,999.9,61,41,0.50G,999.9,0
744860,94789,20061023,53.1,24,38.3,24,1006.4,24,1005.7,24,10,24,12.6,24,18.1,25.1,61,41,0.00G,999.9,10000
744860,94789,20061024,46.9,24,27.8,24,1006.3,24,1005.6,24,10,24,14.7,24,20,25.1,57,42.1,0.00G,999.9,0
744860,94789,20061025,48.4,24,30.2,24,1011.1,24,1010.3,24,10,24,16.2,24,25.1,31.1,55.9,42.1,0.00G,999.9,0
744860,94789,20061026,46.8,24,28.5,24,1018.2,24,1017.5,24,10,24,13.5,24,22.9,24.1,55.9,42.1,0.00G,999.9,0
744860,94789,20061027,43.5,24,30.4,24,1021.5,24,1020.7,24,10,24,5.4,24,12,999.9,52,34,0.00G,999.9,10000
744860,94789,20061028,56.4,24,51,24,997.8,24,998,24,5.8,24,19.9,24,28.9,40,64.9,34,1.09G,999.9,10000
744860,94789,20061029,49.4,24,27.3,24,1000.1,24,999.4,24,10,24,24.8,24,32.1,39,64.9,46,0.32G,999.9,0
744860,94789,20061030,50.6,24,26.8,24,1015.3,24,1014.6,24,10,24,13.8,24,22,999.9,61,44.1,0.00G,999.9,0
744860,94789,20061031,54.2,24,44.1,24,1016.3,24,1015.5,24,10,24,8.1,24,13,999.9,63,44.1,0.00G,999.9,0
744860,94789,20061101,60.5,24,50,24,1014.1,23,1013.4,24,9.9,24,7.1,24,30.9,40,69.1,50,0.00G,999.9,10000
744860,94789,20061102,52.1,24,42.8,24,1014,24,1013.1,24,9.5,24,10,24,15.9,21,69.1,44.1,0.16G,999.9,10000
744860,94789,20061103,44,24,21.5,24,1022.5,24,1021.7,24,10,24,11,24,20,25.1,57,37,0.02G,999.9,0
744860,94789,20061104,41.3,24,20.5,24,1030.8,24,1030.1,24,10,24,9.7,24,13,999.9,48.9,34,0.00G,999.9,0
744860,94789,20061105,41.5,24,24.2,24,1034.1,24,1033.3,24,10,24,3.8,24,8,999.9,48.9,33.1,0.00G,999.9,0
744860,94789,20061106,45.6,24,31.9,24,1031.3,24,1030.5,24,10,24,7.5,24,12,999.9,54,33.1,0.00G,999.9,0
744860,94789,20061107,51.1,24,43.1,24,1026,24,1025.3,24,9.5,24,4.9,24,9.9,999.9,59,37,0.00G,999.9,10000
744860,94789,20061108,57.2,24,55.6,24,1010.1,15,1008.8,24,3,24,8.9,24,15.9,21,60.1,45,0.50G,999.9,110000
744860,94789,20061109,61,24,53.8,24,999,19,997.7,24,8.5,24,10.4,24,19,25.1,69.1*,55.4*,1.36G,999.9,10000
744860,94789,20061110,58.8,24,41.1,24,1009.7,24,1009,24,10,24,11.3,24,20,27,70,55,0.00G,999.9,0
744860,94789,20061111,54.3,24,45.5,24,1015.7,24,1014.9,24,8.5,24,7.6,24,15,19,63,43,0.00G,999.9,0
744860,94789,20061112,59,24,56.5,24,1012.9,14,1012,24,4.8,24,7.5,24,14,999.9,63,43,0.00G,999.9,110000
744860,94789,20061113,57.6,24,54.2,24,1013.6,22,1012.9,24,9.4,24,15.5,24,22,28.9,63,52,0.25G,999.9,10000
744860,94789,20061114,56.4,24,53.2,24,1008.5,22,1007.6,24,9,24,9.8,24,17.1,999.9,62.1,53.1,0.21G,999.9,10000
744860,94789,20061115,57.9,24,54.8,24,1013.9,22,1013.1,24,8.3,24,6.2,24,9.9,999.9,62.1,53.1,0.11G,999.9,0
744860,94789,20061116,60.5,24,58.4,24,1011.1,23,1011,24,5.4,24,12.3,24,24.1,28.9,64.9,54,0.01G,999.9,110000
744860,94789,20061117,60.4,24,51.8,24,1005.4,23,1004.2,24,8.5,24,15.6,24,27,36.9,64.9,55.9,0.32G,999.9,10000
744860,94789,20061118,49.2,24,33.3,24,1013.6,24,1012.9,24,10,24,8.6,24,14,999.9,64,42.1,0.01G,999.9,0
744860,94789,20061119,46.5,24,32.4,24,1013.6,24,1012.8,24,10,24,9.3,24,13,999.9,52,42.1,0.00G,999.9,0
744860,94789,20061120,42.4,24,27.5,24,1017.2,24,1016.4,24,10,24,9.6,24,13,999.9,48.9,39,0.00G,999.9,0
744860,94789,20061121,40.3,24,23.8,24,1030.1,24,1029.4,24,10,24,8.7,24,12,999.9,46,33.1,0.00G,999.9,0
744860,94789,20061122,42.2,24,30.4,24,1028.6,24,1027.8,24,10,24,13.7,24,19,25.1,46,33.1,0.00G,999.9,10000
744860,94789,20061123,43.7,24,38.2,24,1021,20,1019.7,24,7.9,24,17.2,24,21,28,46,39.9,0.52G,999.9,10000
744860,94789,20061124,48.7,24,28.8,24,1018.2,23,1016.9,24,8.7,24,12.8,24,20,26,59,42.1,1.19G,999.9,10000
744860,94789,20061125,45.2,24,32.6,24,1027.7,24,1026.9,24,10,24,7,24,14,999.9,59,36,0.12G,999.9,0
744860,94789,20061126,44.8,24,40.1,24,1028.3,24,1027.5,24,9.4,24,4.7,24,12,999.9,55.9,36,0.00G,999.9,0
744860,94789,20061127,48.7,24,43.8,24,1026.2,24,1025.4,24,8.4,24,6.3,24,8.9,999.9,59,37,0.00G,999.9,0
744860,94789,20061128,49.9,24,44.8,24,1026.5,24,1025.8,24,8.1,24,7.2,24,14,999.9,59,41,0.00G,999.9,0
744860,94789,20061129,52.5,24,47.5,24,1029.2,20,1028.3,24,6.1,24,6.1,24,11.1,999.9,57.9,43,0.00G,999.9,0
744860,94789,20061130,56.1,24,52.8,24,1023.4,18,1023,24,5.1,24,9.9,24,17.1,999.9,60.1,53.1,0.00G,999.9,100000
744860,94789,20061201,58.3,24,55.5,24,1012.7,19,1010.9,24,6,24,17.3,24,33,42,61,54,0.02G,999.9,10000
744860,94789,20061202,49.3,24,30.6,24,1016.5,23,1014,24,9.6,24,18.3,24,31.9,38.1,64,42.1,0.03G,999.9,10010
744860,94789,20061203,40.5,24,22.7,24,1029.5,24,1028.8,24,10,24,9.9,24,17.1,21,50,35.1,0.00G,999.9,0
744860,94789,20061204,39.6,24,21.6,24,1020,24,1019.3,24,10,24,12.2,24,22,28.9,44.1,35.1,0.00G,999.9,0
744860,94789,20061205,33.4,24,12.4,24,1023.2,24,1022.4,24,10,24,12.9,24,18.1,24.1,43,28.9,0.00G,999.9,0
744860,94789,20061206,37.7,24,21.7,24,1027.3,24,1026.5,24,10,24,12.9,24,26,29.9,48.9,28,0.00G,999.9,0
744860,94789,20061207,48.8,24,34.3,24,1015,24,1014.2,24,10,24,11.8,24,22,25.1,54,28.2,0.00G,999.9,0
744860,94789,20061208,27,24,4.4,24,1019.8,24,1019,24,10,24,21.5,24,27,40,54,19,0.00G,999.9,0
744860,94789,20061209,30.1,24,11,24,1028.2,24,1027.4,24,10,24,14.7,24,18.1,24.1,39,19.9,0.00G,999.9,0
744860,94789,20061210,41.5,24,19.8,24,1026.8,24,1026.1,24,10,24,13.6,24,17.1,21,53.1,24.3,0.00G,999.9,0
744860,94789,20061211,46.9,24,26.4,24,1028.3,24,1027.5,24,10,24,7.7,24,12,999.9,57.9,35.1,0.00G,999.9,0
744860,94789,20061212,45.3,24,31.4,24,1034.8,24,1034.1,24,10,24,6,24,12,999.9,57.9,37.9,0.00G,999.9,0
744860,94789,20061213,50.4,24,45.5,24,1029.2,16,1026.4,24,7.9,24,9,24,13,999.9,54,43,0.00G,999.9,110000
744860,94789,20061214,47.7,24,45.3,24,1017.9,18,1017.4,24,3.7,24,8.8,24,14,999.9,54,44.1,0.16G,999.9,100000
744860,94789,20061215,45.4,24,43.4,24,1010,20,1009.8,24,1.9,24,6.3,24,8.9,999.9,50.0*,42.8*,0.00G,999.9,100000
744860,94789,20061216,47.1,24,32,24,1014.5,24,1013.7,24,9.4,24,11.4,24,22.9,29.9,52,37,0.00G,999.9,0
744860,94789,20061217,44.1,24,32.3,24,1021.3,24,1020.5,24,10,24,7.3,24,13,999.9,53.1,35.1,0.00G,999.9,0
744860,94789,20061218,51.7,24,40.3,24,1017.7,24,1016.9,24,10,24,9.8,24,18.1,999.9,60.1,35.1,0.00G,999.9,0
744860,94789,20061219,43.9,24,23.8,24,1023.5,24,1022.8,24,10,24,11.6,24,19,27,60.1,39.9,0.00G,999.9,0
744860,94789,20061220,38.5,24,21.3,24,1029.5,24,1028.8,24,10,24,9.1,24,15.9,999.9,46.9,30.9,0.00G,999.9,0
744860,94789,20061221,42.9,24,28.8,24,1026.5,24,1025.8,24,10,24,11.5,24,14,999.9,52,31.1,0.00G,999.9,0
744860,94789,20061222,42.7,24,29.2,24,1028.3,24,1027.5,24,10,24,7.5,24,13,999.9,52,34,0.00G,999.9,10000
744860,94789,20061223,53.3,24,48.8,24,1012.4,13,1012.4,24,5.2,24,12.6,24,21,22,59,34,1.15G,999.9,110000
744860,94789,20061224,49,24,31.8,24,1014.6,24,1013.8,24,10,24,14.4,24,21,26,59,43,0.01G,999.9,0
744860,94789,20061225,42.6,24,29.7,24,1022.9,24,1022.1,24,10,24,6.8,24,11.1,999.9,54,35.1,0.00G,999.9,10000
744860,94789,20061226,48.7,24,44.3,24,1000.9,19,1000,24,5.3,24,10.7,24,20,27,55.4*,42.8*,0.53G,999.9,110000
744860,94789,20061227,43.6,24,28,24,1007.2,24,1006.5,24,10,24,14.8,24,20,26,55,41,0.01G,999.9,0
744860,94789,20061228,41.2,24,25.5,24,1026.1,24,1025.3,24,10,24,11.9,24,19,27,48,35.1,0.00G,999.9,0
744860,94789,20061229,45.6,24,30.3,24,1034.4,24,1033.6,24,10,24,5.8,24,9.9,999.9,48.9,35.1,0.00G,999.9,0
744860,94789,20061230,39.9,24,26.7,24,1033.7,24,1032.9,24,10,24,7.9,24,15,999.9,50,32,0.00G,999.9,0
744860,94789,20061231,39,24,25.4,24,1030.3,24,1029.5,24,10,24,9,24,15.9,20,50,32,0.00G,999.9,0
744860,94789,20070101,49.1,24,43.9,24,1018,20,1016.7,24,5.2,24,12.1,24,22.9,29.9,55,32,0.19G,999.9,110000
744860,94789,20070102,47.7,24,31.9,24,1015.9,24,1015.1,24,9.7,24,14.9,24,24.1,31.1,55,42.1,0.99G,999.9,10000
744860,94789,20070103,42.2,24,27.5,24,1028,24,1027.2,24,10,24,8.9,24,14,999.9,52,32,0.00G,999.9,0
744860,94789,20070104,45.2,24,36.4,24,1022.8,24,1022,24,10,24,9.2,24,14,999.9,53.1,32,0.00G,999.9,0
744860,94789,20070105,50.1,24,46.7,24,1016.7,20,1015.6,24,7.6,24,7.7,24,15,999.9,55.9,37,0.00G,999.9,110000
744860,94789,20070106,57.9,24,52,24,1007.9,24,1006.9,24,4.5,24,11.8,24,22,28.9,71.1,46,0.08G,999.9,110000
744860,94789,20070107,50.8,24,31,24,1021.9,24,1021.1,24,10,24,11.2,24,22,22.9,71.1,44.1,0.02G,999.9,0
744860,94789,20070108,50,24,43.7,24,1009.2,19,1007.7,24,5.7,24,12.1,24,25.1,35.9,55.9,44.1,1.08G,999.9,110000
744860,94789,20070109,39.9,24,19.4,24,1010,24,1009.3,24,10,24,16.9,24,22.9,28.9,55,34,0.33G,999.9,0
744860,94789,20070110,35.2,24,14.8,24,1016.3,24,1015.6,24,10,24,15.5,24,21,28,45,32,0.00G,999.9,0
744860,94789,20070111,30.9,24,12.5,24,1034.3,24,1033.5,24,10,24,9.7,24,19,24.1,36,26.1,0.00G,999.9,0
744860,94789,20070112,41.6,24,28.1,24,1030.4,24,1029.6,24,10,24,13.6,24,18.1,999.9,50,26.2,0.00G,999.9,0
744860,94789,20070113,48,24,41.7,24,1023.3,24,1022.5,24,8.6,24,7.2,24,11.1,999.9,55.9,39,0.00G,999.9,10000
744860,94789,20070114,46.6,24,43.2,24,1023.6,16,1022.7,24,4.2,24,6.4,24,11.1,999.9,55.9,41,0.13G,999.9,110000
744860,94789,20070115,43.5,24,40.8,24,1018.1,20,1017.4,24,4.5,24,6.2,24,9.9,999.9,46.9,41,0.01G,999.9,10000
744860,94789,20070116,44.9,24,33.3,24,1011.8,24,1011,24,8.9,24,13.3,24,24.1,33,55.9,30.9,0.00H,999.9,10000
744860,94789,20070117,24.3,24,2.3,24,1033.6,24,1032.8,24,10,24,17.3,24,28,36.9,30.9*,19.0*,0.00G,999.9,0
744860,94789,20070118,28.9,24,15.4,24,1037.2,22,1036,24,9,24,4.2,24,11.1,999.9,37.4*,23.0*,0.00G,999.9,11000
744860,94789,20070119,37,24,28.2,24,1012.7,20,1012.5,24,7,24,10.4,24,24.1,32.1,44.1,23.2,0.12G,999.9,11000
744860,94789,20070120,31.5,24,12.6,24,1013.6,24,1012.4,24,9.4,24,20.6,24,33,41,44.1,25,0.02G,999.9,1000
744860,94789,20070121,23.9,24,1.6,24,1026.8,24,1026.1,24,10,24,12,24,27,31.1,34,19,0.03G,999.9,0
744860,94789,20070122,29.8,24,17.4,24,1017,21,1016.3,24,9.9,24,2.5,24,8,999.9,33.8*,26.1*,0.00G,999.9,1000
744860,94789,20070123,33,24,18.8,24,1011,24,1010,24,9.9,24,10.3,24,19,22,37,25.2,0.00G,999.9,1000
744860,94789,20070124,35.1,24,18.6,24,1014.3,24,1013.5,24,10,24,9.9,24,14,19,42.1,30,0.00G,999.9,0
744860,94789,20070125,32.6,24,15.2,24,1011.5,23,1010.7,24,9.7,24,9,24,19,22.9,42.1,26.1,0.00G,999.9,1000
744860,94789,20070126,16.9,24,-5.9,24,1013.8,24,1013.1,24,10,24,18.3,24,25.1,34,36,9,0.00G,999.9,0
744860,94789,20070127,27,24,8.2,24,1012,24,1011.3,24,10,24,7.2,24,18.1,999.9,37,9,0.00G,999.9,0
744860,94789,20070128,38,24,25.1,24,1004.9,23,1004.3,24,8.6,24,5.6,24,12,999.9,42.1,21.2,0.07G,999.9,10000
744860,94789,20070129,29.2,24,13.5,24,1009.1,22,1007.4,24,8.9,24,14.2,24,22.9,29.9,42.1,23,0.05G,1.2,1000
